# FromNodeId	ToNodeId
738994	608146
738994	617914
738994	619175
738994	620160
738994	627497
738994	641919
738994	642050
738994	652419
738994	653766
738994	654414
738994	656338
738994	657873
738994	658333
738994	667883
738994	669320
738994	670167
738994	684556
738994	690866
738994	692149
738994	700840
738994	706477
738994	713255
738994	725328
738994	725976
738994	738428
738994	739419
738994	741151
738994	747411
738994	750824
738994	759558
738994	762145
738994	765871
738994	771207
738994	773200
738994	783479
738994	787625
738994	789969
738994	790550
738994	792924
738994	802744
738994	803349
738994	816111
738994	821162
738994	822722
738994	825269
738994	835559
738994	846102
738994	848506
738994	850587
738994	853118
738994	897513
738994	897990
738994	898230
738994	898337
738994	901245
738994	912002
738994	913606
23	97652
23	105248
23	155786
23	399699
23	738198
23	747246
23	749027
23	776695
97652	23
97652	105248
97652	399699
97652	738198
97652	747246
97652	749027
97652	776695
105248	23
105248	97652
105248	399699
105248	738198
105248	747246
105248	749027
105248	776695
155786	77737
155786	163213
155786	213454
155786	221354
155786	228116
155786	310842
155786	355399
155786	449166
155786	488727
155786	535861
155786	608629
155786	649653
155786	700113
155786	705189
155786	758288
155786	763815
155786	769749
155786	796553
155786	820121
155786	882715
155786	903434
399699	155786
399699	160425
399699	183182
399699	376410
399699	533721
399699	544131
399699	685944
399699	755624
399699	824629
399699	881775
399699	894968
738198	23
738198	97652
738198	105248
738198	399699
738198	685944
738198	747246
738198	749027
738198	776695
747246	399699
747246	738198
747246	749027
747246	776695
749027	23
749027	12444
749027	33668
749027	38399
749027	49438
749027	59809
749027	67003
749027	67314
749027	88223
749027	90300
749027	97652
749027	105248
749027	123577
749027	136840
749027	236707
749027	257041
749027	262023
749027	266939
749027	284074
749027	327226
749027	335996
749027	355968
749027	390262
749027	395540
749027	399699
749027	427981
749027	452027
749027	505488
749027	507545
749027	515273
749027	595613
749027	608732
749027	615691
749027	617366
749027	628792
749027	629265
749027	639822
749027	671849
749027	681395
749027	722263
749027	738198
749027	742770
749027	747246
749027	776339
749027	776695
749027	780480
749027	783666
749027	795274
749027	890685
776695	23
776695	97652
776695	105248
776695	399699
776695	481408
776695	738198
776695	747246
776695	749027
24	141906
24	146877
24	466013
24	504140
24	524179
24	767842
141906	146877
141906	466013
141906	504140
141906	813654
146877	148246
146877	385135
146877	407803
146877	415220
146877	433345
146877	504140
146877	559658
146877	692306
146877	745938
146877	816778
146877	874931
466013	385135
466013	504140
466013	559658
466013	816778
466013	874931
504140	9299
504140	65406
504140	68038
504140	106158
504140	110992
504140	142917
504140	213985
504140	262202
504140	345489
504140	378675
504140	418266
504140	455691
504140	502888
504140	566461
504140	643953
504140	719852
504140	859714
504140	860578
504140	871807
524179	141906
524179	146877
524179	466013
524179	504140
524179	767842
767842	141906
767842	146877
767842	466013
767842	504140
767842	524179
25	13825
25	55030
25	132001
25	153967
25	186630
25	274064
25	281234
25	441852
25	779319
25	798597
25	914842
13825	55030
13825	132001
13825	153967
13825	186630
13825	274064
13825	281234
13825	292541
13825	441852
13825	524135
13825	642780
13825	779319
13825	798597
13825	906249
13825	914842
55030	13825
55030	132001
55030	153967
55030	186630
55030	274064
55030	281234
55030	441852
55030	779319
55030	798597
55030	914842
132001	13825
132001	55030
132001	153967
132001	186630
132001	274064
132001	281234
132001	441852
132001	779319
132001	798597
132001	914842
153967	13825
153967	55030
153967	132001
153967	186630
153967	274064
153967	281234
153967	368070
153967	391467
153967	407851
153967	441852
153967	598068
153967	764782
153967	779319
153967	798597
153967	914842
186630	13825
186630	55030
186630	132001
186630	153967
186630	274064
186630	281234
186630	441852
186630	779319
186630	798597
186630	914842
274064	9579
274064	13825
274064	55030
274064	132001
274064	153967
274064	186630
274064	281234
274064	441852
274064	459448
274064	604861
274064	779319
274064	798597
274064	848995
274064	914842
281234	13825
281234	55030
281234	132001
281234	153967
281234	186630
281234	274064
281234	441852
281234	779319
281234	798597
281234	914842
441852	13825
441852	55030
441852	132001
441852	153967
441852	173896
441852	186630
441852	244254
441852	274064
441852	281234
441852	559462
441852	642563
441852	779319
441852	796011
441852	798597
441852	914842
779319	13825
779319	55030
779319	132001
779319	153967
779319	186630
779319	274064
779319	281234
779319	441852
779319	798597
779319	914842
798597	13825
798597	55030
798597	132001
798597	153967
798597	186630
798597	244254
798597	274064
798597	281234
798597	441852
798597	559462
798597	779319
798597	914842
914842	13825
914842	27846
914842	55030
914842	132001
914842	133087
914842	153967
914842	186630
914842	274064
914842	281234
914842	303197
914842	419778
914842	441852
914842	607751
914842	639576
914842	779319
914842	798597
26	97056
26	175140
26	316341
26	866449
97056	129991
97056	240396
97056	900003
175140	96847
175140	224864
175140	780355
316341	839729
866449	97056
866449	175140
866449	316341
27	47401
27	96333
27	135295
27	167262
27	265105
27	286493
27	377410
27	380942
27	440998
27	466467
27	479492
27	675403
27	701137
27	818304
27	840474
27	885553
47401	27
47401	96333
47401	265105
47401	479492
47401	675403
47401	701137
47401	818304
47401	840474
96333	27
96333	47401
96333	265105
96333	479492
96333	675403
96333	701137
96333	818304
96333	840474
135295	27
135295	47401
135295	96333
135295	265105
135295	479492
135295	675403
135295	701137
135295	818304
135295	840474
167262	27
167262	47401
167262	96333
167262	265105
167262	479492
167262	675403
167262	701137
167262	818304
167262	840474
265105	27
265105	47401
265105	96333
265105	135295
265105	167262
265105	286493
265105	377410
265105	380942
265105	440998
265105	466467
265105	479492
265105	675403
265105	701137
265105	818304
265105	840474
265105	885553
286493	27
286493	47401
286493	96333
286493	265105
286493	479492
286493	675403
286493	701137
286493	818304
286493	840474
377410	135295
380942	27
380942	47401
380942	96333
380942	265105
380942	479492
380942	675403
380942	701137
380942	818304
380942	840474
440998	135295
440998	286493
440998	466467
466467	27
466467	47401
466467	96333
466467	265105
466467	479492
466467	675403
466467	701137
466467	818304
466467	840474
479492	27
479492	47401
479492	96333
479492	265105
479492	675403
479492	701137
479492	818304
479492	840474
675403	27
675403	47401
675403	96333
675403	265105
675403	479492
675403	701137
675403	818304
675403	840474
701137	27
701137	47401
701137	96333
701137	265105
701137	479492
701137	675403
701137	818304
701137	840474
840474	27
840474	47401
840474	96333
840474	265105
840474	479492
840474	675403
840474	701137
840474	818304
885553	27
885553	47401
885553	96333
885553	265105
885553	479492
885553	675403
885553	701137
885553	818304
885553	840474
28	151230
28	537900
28	616640
28	621034
28	621670
151230	28
151230	537900
151230	616640
151230	621034
151230	621670
537900	28
537900	151230
537900	616640
537900	621034
537900	621670
616640	28
616640	151230
616640	537900
616640	621034
616640	621670
621034	28
621034	151230
621034	537900
621034	616640
621034	621670
621670	32595
621670	40646
621670	198076
621670	324382
621670	328478
621670	487365
621670	571145
621670	600370
621670	639233
621670	666029
29	281482
29	291879
29	502809
29	714381
29	839849
29	846221
281482	291879
291879	70801
291879	213041
291879	236907
291879	362199
291879	502809
291879	623651
291879	714381
291879	730073
291879	799534
291879	839849
291879	846221
291879	859206
502809	29
502809	46977
502809	97663
502809	102704
502809	166222
502809	202128
502809	211039
502809	291879
502809	297188
502809	310385
502809	351501
502809	394425
502809	417121
502809	429054
502809	496592
502809	500538
502809	505150
502809	525655
502809	574200
502809	579329
502809	621265
502809	635055
502809	714381
502809	747712
502809	794815
502809	808946
502809	839849
502809	846221
714381	15281
714381	46977
714381	291879
714381	417121
714381	493046
714381	502809
714381	579329
714381	839849
714381	846221
839849	70801
839849	223290
839849	291879
839849	502809
839849	714381
839849	846221
30	124509
30	161360
30	161448
30	177766
30	377928
30	564863
30	572945
30	650162
30	687325
30	727325
30	736915
30	766528
30	806752
30	841894
30	851608
30	856818
124509	30
124509	161360
124509	161448
124509	177766
124509	377928
124509	564863
124509	572945
124509	687325
124509	727325
124509	736915
124509	766528
124509	806752
124509	841894
124509	856818
161360	119701
161360	157394
161360	163614
161360	307844
161360	351029
161360	367053
161360	435615
161360	679725
161360	680463
161360	684544
161360	687325
161360	726720
161360	736915
161360	808816
161360	848635
161360	867457
161448	30
161448	100729
161448	124509
161448	161360
161448	177766
161448	377928
161448	564863
161448	572945
161448	581489
161448	687325
161448	727325
161448	736915
161448	766528
161448	806752
161448	841894
161448	856818
177766	30
177766	124509
177766	161360
177766	161448
177766	377928
177766	400293
177766	564863
177766	572945
177766	686425
177766	687325
177766	727325
177766	736915
177766	766528
177766	806752
177766	841894
177766	856818
377928	30
377928	124509
377928	161448
377928	177766
377928	572945
377928	687325
377928	727325
377928	766528
377928	806752
377928	841894
377928	856818
564863	518369
564863	562394
564863	606056
564863	663949
564863	684544
564863	687325
564863	708826
564863	709232
564863	736034
564863	737266
564863	756398
564863	808756
564863	849174
564863	908214
572945	30
572945	124509
572945	161360
572945	161448
572945	177766
572945	377928
572945	415615
572945	564863
572945	581489
572945	687325
572945	727325
572945	736915
572945	766528
572945	806752
572945	841894
572945	856818
572945	889158
650162	30
650162	124509
650162	161360
650162	161448
650162	177766
650162	377928
650162	564863
650162	572945
650162	687325
650162	727325
650162	736915
650162	766528
650162	806752
650162	841894
650162	856818
687325	119701
687325	157394
687325	163614
687325	307844
687325	367053
687325	404015
687325	435615
687325	679725
687325	680463
687325	684544
687325	726720
687325	808816
687325	848635
687325	867457
727325	30
727325	124509
727325	161360
727325	161448
727325	177766
727325	377928
727325	564863
727325	572945
727325	687325
727325	736915
727325	766528
727325	806752
727325	841894
727325	856818
736915	119701
736915	157394
736915	161360
736915	163614
736915	307844
736915	351029
736915	367053
736915	435615
736915	529018
736915	679725
736915	680463
736915	684544
736915	687325
736915	726720
736915	808816
736915	848635
736915	867457
766528	30
766528	124509
766528	161360
766528	161448
766528	177766
766528	377928
766528	536264
766528	564863
766528	572945
766528	687325
766528	727325
766528	736915
766528	806752
766528	841894
766528	856818
806752	146952
806752	161360
806752	187293
806752	192662
806752	211228
806752	353959
806752	370275
806752	379664
806752	474935
806752	564863
806752	648602
806752	687325
806752	692192
806752	708826
806752	736915
851608	30
851608	124509
851608	161360
851608	161448
851608	177766
851608	377928
851608	564863
851608	572945
851608	687325
851608	727325
851608	736915
851608	766528
851608	806752
851608	841894
851608	856818
856818	30
856818	124509
856818	161360
856818	161448
856818	177766
856818	268527
856818	377928
856818	415615
856818	564863
856818	572945
856818	687325
856818	727325
856818	734568
856818	736915
856818	766528
856818	806752
856818	841894
31	104370
31	166776
31	213338
31	290763
31	514756
31	859136
31	882132
104370	31
104370	94252
104370	99085
104370	150538
104370	166776
104370	191278
104370	441612
104370	501326
104370	575885
104370	589757
104370	613606
104370	694086
104370	716740
104370	777789
104370	796252
104370	824157
104370	832292
104370	832757
104370	858399
104370	859136
104370	882132
166776	150538
166776	213338
166776	541901
166776	599130
166776	719514
166776	871745
213338	144669
213338	198960
213338	265970
213338	351488
213338	354993
213338	401232
213338	478465
213338	522844
213338	605650
213338	648987
213338	679506
213338	785412
213338	816336
290763	265970
290763	351488
290763	354993
290763	605650
290763	648987
290763	679506
290763	785412
290763	816336
514756	31
514756	99085
514756	104370
514756	150538
514756	178799
514756	441612
514756	501326
514756	513319
514756	575885
514756	589757
514756	613606
514756	716740
514756	796252
514756	832292
514756	858399
514756	859136
514756	874027
514756	880108
514756	882132
859136	20747
859136	38397
859136	138757
859136	152422
859136	211661
859136	273286
859136	340131
859136	370592
859136	501326
859136	537887
859136	613606
859136	716740
859136	744556
859136	798474
859136	836396
882132	104370
882132	337699
882132	501326
882132	513319
882132	514756
882132	604537
882132	777789
882132	796252
882132	858399
32	51633
32	167455
32	215367
32	274848
32	479713
32	490263
32	515698
32	721816
32	891240
51633	32
51633	167455
51633	215367
51633	274848
51633	479713
51633	490263
51633	515698
51633	721816
51633	891240
167455	215367
167455	274848
167455	339598
167455	490263
167455	515698
167455	721816
167455	757912
167455	851358
215367	167455
215367	274848
215367	310586
215367	395214
215367	490263
215367	515698
215367	631973
215367	721816
274848	32
274848	51633
274848	167455
274848	215367
274848	479713
274848	490263
274848	515698
274848	721816
274848	891240
479713	32
479713	51633
479713	167455
479713	215367
479713	274848
479713	490263
479713	515698
479713	721816
479713	891240
490263	167455
490263	215367
490263	274848
490263	505912
490263	515698
490263	670397
490263	721816
490263	808749
515698	167455
515698	201264
515698	215367
515698	274848
515698	339598
515698	401156
515698	490263
515698	631973
515698	721816
515698	832356
515698	866602
721816	13809
721816	22128
721816	25410
721816	32921
721816	35459
721816	56251
721816	68699
721816	86280
721816	124536
721816	222482
721816	241793
721816	275377
721816	289259
721816	297588
721816	354169
721816	461659
721816	513706
721816	517389
721816	524209
721816	554948
721816	557638
721816	572665
721816	589763
721816	625905
721816	650369
721816	654197
721816	710983
721816	733696
721816	796654
721816	822915
721816	823678
721816	848617
721816	869115
721816	872022
721816	882454
891240	32
891240	51633
891240	167455
891240	215367
891240	274848
891240	479713
891240	490263
891240	515698
891240	721816
33	854445
854445	187829
34	62856
34	81997
34	297073
34	342492
34	405329
34	477577
34	498271
34	517327
34	610601
34	645885
34	717491
34	728753
34	758307
34	818382
34	909041
62856	81997
62856	131626
62856	237173
62856	297073
62856	342492
62856	405329
62856	477577
62856	498271
62856	517327
62856	610601
62856	645885
62856	658888
62856	717491
62856	728753
62856	758307
62856	818382
62856	869253
62856	902499
62856	909041
81997	62856
81997	297073
81997	342492
81997	405329
81997	477577
81997	498271
81997	517327
81997	536400
81997	610601
81997	645885
81997	717491
81997	728753
81997	758307
81997	909041
297073	62856
297073	81997
297073	342492
297073	380560
297073	405329
297073	477577
297073	498271
297073	517327
297073	526364
297073	610601
297073	645885
297073	717491
297073	728753
297073	758307
297073	818382
297073	904744
297073	909041
297073	914555
342492	62856
342492	81997
342492	297073
342492	405329
342492	477577
342492	498271
342492	517327
342492	610601
342492	645885
342492	681921
342492	717491
342492	728753
342492	758307
342492	818382
342492	909041
405329	34
405329	62856
405329	81997
405329	297073
405329	342492
405329	351068
405329	379504
405329	387293
405329	477577
405329	498271
405329	517327
405329	610601
405329	645885
405329	717491
405329	728753
405329	758307
405329	818382
405329	909041
477577	62856
477577	81997
477577	297073
477577	342492
477577	405329
477577	498271
477577	517327
477577	517756
477577	610601
477577	645885
477577	717491
477577	728753
477577	758307
477577	776168
477577	818382
477577	909041
498271	12199
498271	62856
498271	80528
498271	81997
498271	297073
498271	308127
498271	342492
498271	396121
498271	405329
498271	477577
498271	517327
498271	517756
498271	610601
498271	645885
498271	717491
498271	728753
498271	758307
498271	776168
498271	818382
498271	909041
517327	62856
517327	81997
517327	297073
517327	342492
517327	405329
517327	477577
517327	498271
517327	517756
517327	610601
517327	645885
517327	717491
517327	728753
517327	758307
517327	776168
517327	818382
517327	909041
610601	62856
610601	81997
610601	297073
610601	342492
610601	405329
610601	477577
610601	498271
610601	517327
610601	645885
610601	717491
610601	728753
610601	758307
610601	776168
610601	818382
610601	902499
610601	909041
645885	26487
645885	95460
645885	351580
645885	442711
645885	452611
645885	461065
645885	467247
645885	499691
645885	633497
645885	658888
645885	684197
645885	756724
645885	818382
645885	884155
645885	910225
717491	62856
717491	81997
717491	213953
717491	239480
717491	297073
717491	342492
717491	405329
717491	477577
717491	498271
717491	517327
717491	573034
717491	610601
717491	621171
717491	645885
717491	672569
717491	728753
717491	758307
717491	818382
717491	909041
728753	62856
728753	81997
728753	297073
728753	342492
728753	405329
728753	477577
728753	498271
728753	517327
728753	517756
728753	536400
728753	610601
728753	645885
728753	717491
728753	758307
728753	818382
728753	909041
758307	62856
758307	81997
758307	160338
758307	216286
758307	282645
758307	297073
758307	335537
758307	342492
758307	386890
758307	405329
758307	477577
758307	498271
758307	515069
758307	517327
758307	610601
758307	645885
758307	717491
758307	728753
758307	818382
758307	909041
909041	62856
909041	81997
909041	131626
909041	237173
909041	290399
909041	297073
909041	342492
909041	405329
909041	477577
909041	498271
909041	517327
909041	546184
909041	610601
909041	645885
909041	658888
909041	717491
909041	728753
909041	758307
909041	818382
36	241611
36	285042
36	297289
36	455271
36	488181
36	546829
36	547329
241611	285042
241611	297289
241611	368035
241611	455271
241611	488181
241611	546829
241611	547329
285042	94127
285042	241611
285042	274509
285042	297289
285042	338258
285042	391461
285042	421671
285042	455271
285042	488181
285042	546829
285042	547329
285042	902889
297289	241611
297289	285042
297289	397905
297289	455271
297289	488181
297289	546829
297289	547329
297289	778072
455271	241611
455271	285042
455271	297289
455271	488181
455271	546829
455271	547329
488181	241611
488181	285042
488181	297289
488181	455271
488181	546829
488181	547329
488181	637825
488181	769309
546829	229305
546829	233019
546829	241611
546829	285042
546829	297289
546829	455271
546829	488181
546829	547329
546829	595359
546829	714588
546829	722714
546829	736140
547329	241611
547329	285042
547329	297289
547329	357656
547329	455271
547329	488181
547329	546829
37	155507
37	231194
37	321242
37	554773
37	558791
37	612116
37	851219
155507	231194
155507	321242
155507	554773
155507	558791
155507	612116
155507	761556
155507	851219
231194	37
231194	155507
231194	321242
231194	530661
231194	554773
231194	558791
231194	612116
231194	851219
321242	155507
321242	231194
321242	554773
321242	558791
321242	612116
321242	851219
558791	129904
558791	223831
558791	266531
558791	267135
558791	276135
558791	292755
558791	313646
558791	351917
558791	354001
558791	381235
558791	426775
558791	492925
558791	547457
558791	564521
558791	609558
558791	668144
558791	707694
558791	737680
558791	738634
558791	813612
558791	867933
558791	886655
612116	41254
612116	56576
612116	155507
612116	231194
612116	321242
612116	554773
612116	558791
612116	769857
612116	851219
851219	155507
851219	197180
851219	226751
851219	231194
851219	321242
851219	394877
851219	442228
851219	512994
851219	528547
851219	554773
851219	557785
851219	558791
851219	574321
851219	612116
851219	650233
851219	829468
851219	895629
38	47312
38	67397
38	131029
38	238588
38	325684
38	459074
38	611265
38	643033
38	680996
38	704416
38	758553
47312	67397
47312	131029
47312	238588
47312	315516
47312	325684
47312	459074
47312	608724
47312	611265
47312	643033
47312	680996
47312	704416
47312	758553
47312	808590
67397	36325
67397	110671
67397	120113
67397	127507
67397	259083
67397	315516
67397	397699
67397	417194
67397	459074
67397	568104
67397	609326
67397	654451
67397	680996
67397	732203
67397	733840
67397	763644
67397	807475
67397	826191
67397	859329
67397	904602
67397	912784
67397	913315
131029	67397
131029	238588
131029	325684
131029	459074
131029	680996
131029	704416
131029	826191
238588	67397
238588	109147
238588	125212
238588	131029
238588	194264
238588	325684
238588	403262
238588	459074
238588	469708
238588	531193
238588	563328
238588	582240
238588	603973
238588	608724
238588	651508
238588	680996
238588	690766
238588	704416
238588	732327
238588	792837
238588	804197
238588	826191
325684	67397
325684	131029
325684	238588
325684	459074
325684	680996
325684	704416
325684	826191
459074	110671
459074	147296
459074	212642
459074	321004
459074	351031
459074	364297
459074	408357
459074	443139
459074	458892
459074	534072
459074	561980
459074	568104
459074	573780
459074	592554
459074	597322
459074	630539
459074	644712
459074	670602
459074	687543
459074	780250
459074	793505
459074	859329
459074	904602
611265	47312
611265	67397
611265	131029
611265	199715
611265	227515
611265	238588
611265	325684
611265	403262
611265	410429
611265	459074
611265	531193
611265	608724
611265	616649
611265	643033
611265	704416
611265	758553
611265	868454
611265	909517
643033	47312
643033	67397
643033	131029
643033	238588
643033	325684
643033	459074
643033	608724
643033	611265
643033	616649
643033	704416
643033	758553
680996	67397
680996	120113
680996	127507
680996	315516
680996	417194
680996	459074
680996	547114
680996	733840
680996	826191
704416	67397
704416	129905
704416	131029
704416	238588
704416	325684
704416	459074
704416	680996
704416	826191
758553	47312
758553	67397
758553	131029
758553	238588
758553	325684
758553	459074
758553	608724
758553	611265
758553	616649
758553	643033
758553	704416
40	444534
444534	40
444534	140034
444534	159778
444534	336590
444534	404952
444534	499494
444534	628810
444534	804350
444534	895521
41	82213
41	349604
41	407610
41	418155
41	800011
41	882782
41	891714
82213	41
82213	65137
82213	349604
82213	407610
82213	418155
82213	772021
82213	800011
82213	882782
82213	891714
349604	82213
349604	407610
349604	418155
349604	800011
349604	882782
349604	891714
407610	14791
407610	59330
407610	59451
407610	116198
407610	165103
407610	170088
407610	211878
407610	240138
407610	248066
407610	304212
407610	381932
407610	396556
407610	409119
407610	418155
407610	432906
407610	500180
407610	516776
407610	543271
407610	550571
407610	699993
407610	810446
407610	831096
407610	855590
407610	880417
407610	882782
407610	891714
418155	20835
418155	186931
418155	407610
418155	510745
418155	562310
418155	597428
418155	766103
418155	799132
418155	814941
418155	882782
418155	891714
800011	82213
800011	316024
800011	349604
800011	407610
800011	418155
800011	619700
800011	882782
800011	891714
882782	22542
882782	75473
882782	79351
882782	116198
882782	140186
882782	175650
882782	351574
882782	372296
882782	407610
882782	418155
882782	432906
882782	519431
882782	699993
882782	740268
882782	750289
882782	755286
882782	817254
882782	822737
882782	867450
882782	891714
882782	894141
891714	407610
891714	418155
891714	882782
42	123804
42	178983
42	181398
42	193068
42	193988
42	232911
42	274428
42	399263
42	486172
42	691463
42	741005
42	842118
42	912178
123804	42
123804	178983
123804	181398
123804	193068
123804	193988
123804	232911
123804	274428
123804	399263
123804	486172
123804	691463
123804	741005
123804	842118
123804	912178
178983	42
178983	123804
178983	181398
178983	193068
178983	193988
178983	232911
178983	274428
178983	399263
178983	486172
178983	691463
178983	741005
178983	842118
178983	912178
193068	42
193068	123804
193068	178983
193068	181398
193068	193988
193068	232911
193068	274428
193068	399263
193068	486172
193068	691463
193068	741005
193068	842118
193068	912178
193988	42
193988	123804
193988	178983
193988	181398
193988	193068
193988	232911
193988	274428
193988	399263
193988	486172
193988	691463
193988	741005
193988	842118
193988	912178
232911	42
232911	123804
232911	178983
232911	181398
232911	193068
232911	193988
232911	274428
232911	399263
232911	486172
232911	691463
232911	741005
232911	842118
232911	912178
274428	42
274428	123804
274428	178983
274428	181398
274428	193068
274428	193988
274428	232911
274428	399263
274428	486172
274428	691463
274428	741005
274428	842118
274428	912178
399263	42
399263	123804
399263	178983
399263	181398
399263	193068
399263	193988
399263	232911
399263	274428
399263	486172
399263	691463
399263	741005
399263	842118
399263	912178
486172	42
486172	123804
486172	178983
486172	181398
486172	193068
486172	193988
486172	232911
486172	274428
486172	399263
486172	691463
486172	741005
486172	842118
486172	912178
691463	42
691463	123804
691463	178983
691463	181398
691463	193068
691463	193988
691463	232911
691463	274428
691463	399263
691463	486172
691463	741005
691463	842118
691463	912178
741005	42
741005	123804
741005	178983
741005	181398
741005	193068
741005	193988
741005	232911
741005	274428
741005	399263
741005	486172
741005	691463
741005	737110
741005	842118
741005	912178
842118	42
842118	123804
842118	178983
842118	181398
842118	193068
842118	193988
842118	232911
842118	274428
842118	399263
842118	486172
842118	691463
842118	741005
842118	912178
912178	42
912178	123804
912178	178983
912178	181398
912178	193068
912178	193988
912178	232911
912178	274428
912178	399263
912178	486172
912178	691463
912178	741005
912178	842118
43	337695
43	360877
43	459074
43	568104
43	703332
337695	5667
337695	21585
337695	161789
337695	224275
337695	246648
337695	331333
337695	360877
337695	384960
337695	386024
337695	440892
337695	459074
337695	497170
337695	568104
337695	588774
337695	632511
337695	674274
337695	703332
337695	806389
337695	902997
360877	21585
360877	32919
360877	86091
360877	189462
360877	196159
360877	309554
360877	330297
360877	337695
360877	363498
360877	386024
360877	444903
360877	459074
360877	465391
360877	538936
360877	562185
360877	568104
360877	674274
360877	703332
360877	717657
360877	736127
360877	765216
360877	813177
568104	38597
568104	210889
568104	225554
568104	285706
568104	408357
568104	415474
568104	459074
568104	517918
568104	544549
568104	576553
568104	589765
568104	594700
568104	668537
568104	692212
568104	693180
568104	802428
703332	49882
703332	55853
703332	86122
703332	151019
703332	264704
703332	337695
703332	356173
703332	360877
703332	452627
703332	459074
703332	531415
703332	573791
703332	696459
44	192418
44	356683
44	494138
44	563108
44	770205
44	818349
192418	119641
192418	119754
192418	171754
192418	222485
192418	243362
192418	252988
192418	280559
192418	292595
192418	356683
192418	494138
192418	563108
192418	723551
192418	770637
192418	785033
192418	795680
192418	818349
192418	874149
192418	893823
356683	192418
494138	323559
494138	480734
494138	681938
494138	840054
563108	170990
563108	173051
563108	317862
563108	389602
563108	604744
818349	107261
818349	376121
47	354815
47	438491
354815	55760
354815	438491
354815	459462
354815	509592
354815	575946
354815	844236
438491	38025
438491	171147
438491	172333
438491	228993
438491	871512
48	25870
48	168352
48	375621
48	385596
48	409753
48	494100
48	630872
48	707188
48	721816
25870	48
25870	168352
25870	229993
25870	375621
25870	385596
25870	409753
25870	494100
25870	588708
25870	630872
25870	638338
25870	707188
25870	721816
25870	813819
168352	25870
168352	375621
168352	385596
168352	409753
168352	494100
168352	630872
168352	707188
168352	721816
375621	72533
375621	131664
375621	231014
375621	385596
375621	409753
375621	450832
375621	531380
375621	630872
375621	721816
375621	887915
375621	894471
385596	42966
385596	280305
385596	301749
385596	375621
385596	409753
385596	450832
385596	630872
385596	637205
385596	701062
385596	721816
409753	25870
409753	168352
409753	375621
409753	385596
409753	450832
409753	494100
409753	630872
409753	707188
409753	721816
494100	25870
494100	168352
494100	375621
494100	385596
494100	409753
494100	450832
494100	630872
494100	707188
494100	721816
630872	17725
630872	375621
630872	385596
630872	409753
630872	450832
630872	721816
707188	7186
707188	285573
707188	375621
707188	385596
707188	409753
707188	450832
707188	601142
707188	629159
707188	630872
707188	712217
707188	721816
707188	860335
707188	911630
51	452291
51	844281
51	870284
452291	384666
452291	556129
452291	671193
870284	331834
870284	344467
870284	384666
870284	387992
870284	413834
870284	416661
870284	437492
870284	452291
870284	461279
870284	498700
870284	498805
870284	597547
870284	696155
870284	844281
870284	847171
870284	856681
53	68843
68843	27951
68843	128562
68843	372865
68843	486980
68843	542465
68843	658785
68843	697423
68843	733870
68843	780805
68843	861072
54	7969
54	51137
54	186973
54	229250
54	341092
54	385358
54	514446
54	535081
54	702975
54	778003
54	801615
7969	161143
7969	676514
7969	723730
7969	852528
51137	54
51137	7969
51137	186973
51137	229250
51137	254141
51137	341092
51137	385358
51137	514446
51137	535081
51137	702975
51137	778003
51137	793696
51137	801615
51137	822801
51137	865075
186973	439330
186973	600540
186973	707610
229250	54
229250	7969
229250	51137
229250	186973
229250	341092
229250	385358
229250	514446
229250	535081
229250	702975
229250	778003
229250	801615
341092	54
341092	7969
341092	51137
341092	186973
341092	229250
341092	385358
341092	402912
341092	514446
341092	535081
341092	702975
341092	778003
341092	801615
385358	54
385358	7969
385358	51137
385358	186973
385358	229250
385358	341092
385358	514446
385358	535081
385358	702975
385358	778003
385358	801615
514446	54
514446	7969
514446	51137
514446	186973
514446	229250
514446	341092
514446	385358
514446	535081
514446	702975
514446	778003
514446	801615
514446	837337
535081	54
535081	7969
535081	51137
535081	186973
535081	229250
535081	341092
535081	385358
535081	514446
535081	548707
535081	670805
535081	702975
535081	778003
535081	801615
702975	54
702975	7969
702975	51137
702975	186973
702975	229250
702975	341092
702975	385358
702975	514446
702975	535081
702975	778003
702975	801615
778003	54
778003	7969
778003	51137
778003	186973
778003	229250
778003	341092
778003	385358
778003	514446
778003	535081
778003	702975
778003	801615
801615	54
801615	7969
801615	51137
801615	186973
801615	229250
801615	341092
801615	385358
801615	514446
801615	535081
801615	702975
801615	778003
56	619109
56	895872
619109	56
619109	29383
619109	479423
619109	769576
619109	815510
619109	895872
895872	56
895872	29383
895872	54008
895872	110177
895872	223960
895872	228063
895872	295441
895872	334046
895872	353723
895872	411807
895872	479423
895872	619109
895872	624147
895872	645609
895872	708059
895872	769576
895872	900661
895872	903485
57	619817
619817	15686
619817	58543
619817	280351
619817	280923
619817	288143
619817	308810
619817	353531
619817	354640
619817	497012
619817	557213
619817	681970
619817	817340
619817	850502
619817	851519
58	162633
58	211547
58	225347
58	268960
58	286373
58	312725
58	402132
58	424266
58	455784
58	486006
58	496670
58	629379
58	629941
58	641484
58	687219
58	725909
58	729910
58	877558
162633	11779
162633	40274
162633	211547
162633	286373
162633	302847
162633	306206
162633	312725
162633	398639
162633	402132
162633	424266
162633	442709
162633	455784
162633	481352
162633	486006
162633	496670
162633	519184
162633	567426
162633	606865
162633	687219
162633	756069
162633	870064
162633	877558
162633	907213
162633	908350
211547	162633
211547	286373
211547	312725
